id,sourceLocation,destinationLocation,transportationResource,name,distance
2818e25c_e56c_4cae_a51c_2e3b657417bd,82d813be_ea4d_4eac_ad12_0dc0c60d83f5,a5d02d63_8b6e_4f70_a894_c12b318d0e7a,4c64b530_fed0_495d_ac8a_05ea7588071c,Gibraltar Harbor to Vitoria-Gasteiz by Truck Long Distance,977.95
ba952d84_07f0_4ba9_b17c_72454b3ef537,82d813be_ea4d_4eac_ad12_0dc0c60d83f5,a5d02d63_8b6e_4f70_a894_c12b318d0e7a,45918dea_722e_4bd0_9662_fdf0d6343191,Gibraltar Harbor to Vitoria-Gasteiz by Truck Oversized Low Bed,977.95
c0f0bcbd_0042_4659_8aa3_28ae756172b6,82d813be_ea4d_4eac_ad12_0dc0c60d83f5,a5d02d63_8b6e_4f70_a894_c12b318d0e7a,fe4de180_4453_402c_a2f9_110777b278fa,Gibraltar Harbor to Vitoria-Gasteiz by Truck Oversized Standard Bed,977.95
c405cbc7_329e_4427_93bb_7fcd0eba0b94,60845a2a_07fd_496c_b3b7_dc1423d0ab18,abf99345_ff11_43e7_8338_7720e5023ef2,c0b0e492_d453_4421_8b88_a157bdee5b02,Gruenendeich Harbor to Augsburg by Truck General Cargo,714.86
e2610e06_73b2_4e7e_a08b_224fbc5b6a28,60845a2a_07fd_496c_b3b7_dc1423d0ab18,abf99345_ff11_43e7_8338_7720e5023ef2,4c64b530_fed0_495d_ac8a_05ea7588071c,Gruenendeich Harbor to Augsburg by Truck Long Distance,714.86
e9eb5ad9_b7c1_4563_b8de_fa35bf072ba5,60845a2a_07fd_496c_b3b7_dc1423d0ab18,abf99345_ff11_43e7_8338_7720e5023ef2,45918dea_722e_4bd0_9662_fdf0d6343191,Gruenendeich Harbor to Augsburg by Truck Oversized Low Bed,714.86
265467c8_2d0c_4cb4_a97c_af39f72a8f09,60845a2a_07fd_496c_b3b7_dc1423d0ab18,abf99345_ff11_43e7_8338_7720e5023ef2,fe4de180_4453_402c_a2f9_110777b278fa,Gruenendeich Harbor to Augsburg by Truck Oversized Standard Bed,714.86
04f8d33a_8a0f_4454_93f1_0aa3eace38d2,60845a2a_07fd_496c_b3b7_dc1423d0ab18,06978fe9_6fad_4591_af18_4c3cd8fcf4a0,c0b0e492_d453_4421_8b88_a157bdee5b02,Gruenendeich Harbor to Brasov by Truck General Cargo,1829.83
1bae9ef1_dd75_4a20_9607_8b7bf33ac564,60845a2a_07fd_496c_b3b7_dc1423d0ab18,06978fe9_6fad_4591_af18_4c3cd8fcf4a0,4c64b530_fed0_495d_ac8a_05ea7588071c,Gruenendeich Harbor to Brasov by Truck Long Distance,1829.83
6869abe9_90d1_42ee_9ed1_6cbcd3cc9132,60845a2a_07fd_496c_b3b7_dc1423d0ab18,06978fe9_6fad_4591_af18_4c3cd8fcf4a0,45918dea_722e_4bd0_9662_fdf0d6343191,Gruenendeich Harbor to Brasov by Truck Oversized Low Bed,1829.83
33a718ff_823f_4f32_a728_cf93e76f97a1,60845a2a_07fd_496c_b3b7_dc1423d0ab18,06978fe9_6fad_4591_af18_4c3cd8fcf4a0,fe4de180_4453_402c_a2f9_110777b278fa,Gruenendeich Harbor to Brasov by Truck Oversized Standard Bed,1829.83
8aed0abe_af8b_4887_8e12_946f6283152d,60845a2a_07fd_496c_b3b7_dc1423d0ab18,d6b516cc_f667_415e_92f2_35f52c61fa0f,c0b0e492_d453_4421_8b88_a157bdee5b02,Gruenendeich Harbor to Bremen by Truck General Cargo,99.67
9d898b78_c70e_406a_9044_99049d21755a,60845a2a_07fd_496c_b3b7_dc1423d0ab18,d6b516cc_f667_415e_92f2_35f52c61fa0f,4c64b530_fed0_495d_ac8a_05ea7588071c,Gruenendeich Harbor to Bremen by Truck Long Distance,99.67
c35e1e7d_beab_45dc_96ea_e8bea573fd3d,60845a2a_07fd_496c_b3b7_dc1423d0ab18,d6b516cc_f667_415e_92f2_35f52c61fa0f,45918dea_722e_4bd0_9662_fdf0d6343191,Gruenendeich Harbor to Bremen by Truck Oversized Low Bed,99.67
d1ca9eed_73db_4b92_bab9_b1adef16361c,60845a2a_07fd_496c_b3b7_dc1423d0ab18,d6b516cc_f667_415e_92f2_35f52c61fa0f,fe4de180_4453_402c_a2f9_110777b278fa,Gruenendeich Harbor to Bremen by Truck Oversized Standard Bed,99.67
e972a6db_2eca_462e_ae8b_9680733f9114,60845a2a_07fd_496c_b3b7_dc1423d0ab18,d6b516cc_f667_415e_92f2_35f52c61fa0f,578a835b_900c_438b_bd24_206240ec8e75,Gruenendeich Harbor to Bremen by Truck Short Distance,99.67
31a25f95_ee25_4060_aa38_9cd4196acfc8,60845a2a_07fd_496c_b3b7_dc1423d0ab18,486b629b_4da8_491f_88b2_c7c98f3d5003,c0b0e492_d453_4421_8b88_a157bdee5b02,Gruenendeich Harbor to Dunkerque Harbor by Truck General Cargo,693.53
f9c8639b_5173_4413_a405_b9797c29537a,60845a2a_07fd_496c_b3b7_dc1423d0ab18,486b629b_4da8_491f_88b2_c7c98f3d5003,4c64b530_fed0_495d_ac8a_05ea7588071c,Gruenendeich Harbor to Dunkerque Harbor by Truck Long Distance,693.53
60963bb1_645a_49f3_b75b_9708ac86b742,60845a2a_07fd_496c_b3b7_dc1423d0ab18,486b629b_4da8_491f_88b2_c7c98f3d5003,45918dea_722e_4bd0_9662_fdf0d6343191,Gruenendeich Harbor to Dunkerque Harbor by Truck Oversized Low Bed,693.53
69af4e34_0b57_4ba7_8a23_4cc66b349fea,60845a2a_07fd_496c_b3b7_dc1423d0ab18,486b629b_4da8_491f_88b2_c7c98f3d5003,fe4de180_4453_402c_a2f9_110777b278fa,Gruenendeich Harbor to Dunkerque Harbor by Truck Oversized Standard Bed,693.53
df2a1d5e_b7e2_4753_a79c_7c19875695f5,60845a2a_07fd_496c_b3b7_dc1423d0ab18,7bc864f3_7285_4abd_9a08_8be520997eab,c0b0e492_d453_4421_8b88_a157bdee5b02,Gruenendeich Harbor to Gdansk by Truck General Cargo,739.89
ba509d93_f8a9_4e56_9b07_e47a70ba13d8,60845a2a_07fd_496c_b3b7_dc1423d0ab18,7bc864f3_7285_4abd_9a08_8be520997eab,4c64b530_fed0_495d_ac8a_05ea7588071c,Gruenendeich Harbor to Gdansk by Truck Long Distance,739.89
2c0e8c92_c4db_439c_a1d8_a18f7da7f4e9,60845a2a_07fd_496c_b3b7_dc1423d0ab18,7bc864f3_7285_4abd_9a08_8be520997eab,45918dea_722e_4bd0_9662_fdf0d6343191,Gruenendeich Harbor to Gdansk by Truck Oversized Low Bed,739.89
2249a4c5_d71b_4771_88f6_9f76c8a98e59,60845a2a_07fd_496c_b3b7_dc1423d0ab18,7bc864f3_7285_4abd_9a08_8be520997eab,fe4de180_4453_402c_a2f9_110777b278fa,Gruenendeich Harbor to Gdansk by Truck Oversized Standard Bed,739.89
387c13a3_fa78_47ee_822a_748e99a28524,60845a2a_07fd_496c_b3b7_dc1423d0ab18,acd47de8_0f7f_48c8_8060_ba7c19038d47,c0b0e492_d453_4421_8b88_a157bdee5b02,Gruenendeich Harbor to Getafe by Truck General Cargo,2131.99
7fb696e7_55f7_46b7_a671_1ab727ffc16e,60845a2a_07fd_496c_b3b7_dc1423d0ab18,acd47de8_0f7f_48c8_8060_ba7c19038d47,4c64b530_fed0_495d_ac8a_05ea7588071c,Gruenendeich Harbor to Getafe by Truck Long Distance,2131.99
36f38494_09de_42a9_84aa_f65207cc4e51,60845a2a_07fd_496c_b3b7_dc1423d0ab18,acd47de8_0f7f_48c8_8060_ba7c19038d47,45918dea_722e_4bd0_9662_fdf0d6343191,Gruenendeich Harbor to Getafe by Truck Oversized Low Bed,2131.99
b3b5780f_837c_40b8_862f_632fe7a7696c,60845a2a_07fd_496c_b3b7_dc1423d0ab18,acd47de8_0f7f_48c8_8060_ba7c19038d47,fe4de180_4453_402c_a2f9_110777b278fa,Gruenendeich Harbor to Getafe by Truck Oversized Standard Bed,2131.99
db9f8d92_f49d_445c_91d9_3ff2394407c3,60845a2a_07fd_496c_b3b7_dc1423d0ab18,82d813be_ea4d_4eac_ad12_0dc0c60d83f5,c0b0e492_d453_4421_8b88_a157bdee5b02,Gruenendeich Harbor to Gibraltar Harbor by Truck General Cargo,2742.72
dd9cc50f_3e99_45b3_84da_a072ce50830a,60845a2a_07fd_496c_b3b7_dc1423d0ab18,82d813be_ea4d_4eac_ad12_0dc0c60d83f5,4c64b530_fed0_495d_ac8a_05ea7588071c,Gruenendeich Harbor to Gibraltar Harbor by Truck Long Distance,2742.72
7fc6c8eb_3760_4fae_b4fd_998b65f4f025,60845a2a_07fd_496c_b3b7_dc1423d0ab18,82d813be_ea4d_4eac_ad12_0dc0c60d83f5,45918dea_722e_4bd0_9662_fdf0d6343191,Gruenendeich Harbor to Gibraltar Harbor by Truck Oversized Low Bed,2742.72
ca4b4dd5_40f8_4589_9675_4b71637b7fda,60845a2a_07fd_496c_b3b7_dc1423d0ab18,82d813be_ea4d_4eac_ad12_0dc0c60d83f5,fe4de180_4453_402c_a2f9_110777b278fa,Gruenendeich Harbor to Gibraltar Harbor by Truck Oversized Standard Bed,2742.72
c6cebcb1_3fa2_46fd_8821_22dd88ba2d4c,60845a2a_07fd_496c_b3b7_dc1423d0ab18,7fbe9045_8db3_4abf_99fa_b3d9532fa6aa,ff7f56c7_129a_4ff7_b387_53e3ae88aa61,Gruenendeich Harbor to Hamburg FAL by Kugelbake,0
f67a2d84_6403_4c05_9c21_6ffe02653388,60845a2a_07fd_496c_b3b7_dc1423d0ab18,7fbe9045_8db3_4abf_99fa_b3d9532fa6aa,c0b0e492_d453_4421_8b88_a157bdee5b02,Gruenendeich Harbor to Hamburg FAL by Truck General Cargo,21.46
2fecf7d0_d1af_41c1_8afa_11d91c04b7d5,60845a2a_07fd_496c_b3b7_dc1423d0ab18,7fbe9045_8db3_4abf_99fa_b3d9532fa6aa,4c64b530_fed0_495d_ac8a_05ea7588071c,Gruenendeich Harbor to Hamburg FAL by Truck Long Distance,21.46
f4031e04_b27a_4410_b3b9_7d0c7059dae3,60845a2a_07fd_496c_b3b7_dc1423d0ab18,7fbe9045_8db3_4abf_99fa_b3d9532fa6aa,45918dea_722e_4bd0_9662_fdf0d6343191,Gruenendeich Harbor to Hamburg FAL by Truck Oversized Low Bed,21.46
4fcce016_b2fc_43ff_812c_5c8a67871dee,60845a2a_07fd_496c_b3b7_dc1423d0ab18,7fbe9045_8db3_4abf_99fa_b3d9532fa6aa,fe4de180_4453_402c_a2f9_110777b278fa,Gruenendeich Harbor to Hamburg FAL by Truck Oversized Standard Bed,21.46
cea3a9fe_e485_4a36_be0b_68f4b8fe0e2c,60845a2a_07fd_496c_b3b7_dc1423d0ab18,7fbe9045_8db3_4abf_99fa_b3d9532fa6aa,578a835b_900c_438b_bd24_206240ec8e75,Gruenendeich Harbor to Hamburg FAL by Truck Short Distance,21.46
aa2fd184_4d7e_4968_b49a_d6d74b1f0f72,60845a2a_07fd_496c_b3b7_dc1423d0ab18,75247798_8935_42ae_a458_1ca7a1c694a6,c0b0e492_d453_4421_8b88_a157bdee5b02,Gruenendeich Harbor to Hamburg Harbor by Truck General Cargo,35.92
28ff923f_ad05_4414_a06d_a25677192785,60845a2a_07fd_496c_b3b7_dc1423d0ab18,75247798_8935_42ae_a458_1ca7a1c694a6,4c64b530_fed0_495d_ac8a_05ea7588071c,Gruenendeich Harbor to Hamburg Harbor by Truck Long Distance,35.92
a5d6049b_070f_41c5_b96c_35253d90a0d3,60845a2a_07fd_496c_b3b7_dc1423d0ab18,75247798_8935_42ae_a458_1ca7a1c694a6,45918dea_722e_4bd0_9662_fdf0d6343191,Gruenendeich Harbor to Hamburg Harbor by Truck Oversized Low Bed,35.92
7832b746_20e9_4e92_8a33_9eb34902cda7,60845a2a_07fd_496c_b3b7_dc1423d0ab18,75247798_8935_42ae_a458_1ca7a1c694a6,fe4de180_4453_402c_a2f9_110777b278fa,Gruenendeich Harbor to Hamburg Harbor by Truck Oversized Standard Bed,35.92
20344faa_0c77_4713_a0bd_a424eb984cc4,60845a2a_07fd_496c_b3b7_dc1423d0ab18,dde958aa_9ba9_4b2b_b19d_5bbf8878955e,ff7f56c7_129a_4ff7_b387_53e3ae88aa61,Gruenendeich Harbor to Hamburg by Kugelbake,19.6
d656c01f_3eea_4b9a_ab43_06447df4fb50,60845a2a_07fd_496c_b3b7_dc1423d0ab18,dde958aa_9ba9_4b2b_b19d_5bbf8878955e,c0b0e492_d453_4421_8b88_a157bdee5b02,Gruenendeich Harbor to Hamburg by Truck General Cargo,21.46
c12d3a53_05c3_440a_ba92_ab6790f1e513,60845a2a_07fd_496c_b3b7_dc1423d0ab18,dde958aa_9ba9_4b2b_b19d_5bbf8878955e,4c64b530_fed0_495d_ac8a_05ea7588071c,Gruenendeich Harbor to Hamburg by Truck Long Distance,21.46
e3bad4c0_8424_4682_84fb_a1cf7ab9bbe9,60845a2a_07fd_496c_b3b7_dc1423d0ab18,dde958aa_9ba9_4b2b_b19d_5bbf8878955e,45918dea_722e_4bd0_9662_fdf0d6343191,Gruenendeich Harbor to Hamburg by Truck Oversized Low Bed,21.46
30f24162_60dd_455c_9522_ca2adce907ad,60845a2a_07fd_496c_b3b7_dc1423d0ab18,dde958aa_9ba9_4b2b_b19d_5bbf8878955e,fe4de180_4453_402c_a2f9_110777b278fa,Gruenendeich Harbor to Hamburg by Truck Oversized Standard Bed,21.46
973a69ac_1137_43a8_9736_98056d6e2a81,60845a2a_07fd_496c_b3b7_dc1423d0ab18,dde958aa_9ba9_4b2b_b19d_5bbf8878955e,578a835b_900c_438b_bd24_206240ec8e75,Gruenendeich Harbor to Hamburg by Truck Short Distance,21.46
e82672c4_3238_4086_9965_cc51e0f9d2e6,60845a2a_07fd_496c_b3b7_dc1423d0ab18,6b8861a0_38cf_4b61_bd2d_27476a9cc86d,c0b0e492_d453_4421_8b88_a157bdee5b02,Gruenendeich Harbor to Illescas by Truck General Cargo,2149.46
07deae8d_0912_4b50_9b03_c54191776fcf,60845a2a_07fd_496c_b3b7_dc1423d0ab18,6b8861a0_38cf_4b61_bd2d_27476a9cc86d,4c64b530_fed0_495d_ac8a_05ea7588071c,Gruenendeich Harbor to Illescas by Truck Long Distance,2149.46
ed6e5e80_5e75_45eb_9157_ecd3fef76477,60845a2a_07fd_496c_b3b7_dc1423d0ab18,6b8861a0_38cf_4b61_bd2d_27476a9cc86d,45918dea_722e_4bd0_9662_fdf0d6343191,Gruenendeich Harbor to Illescas by Truck Oversized Low Bed,2149.46
16e2a49a_f133_4878_ae71_9decf43e2531,60845a2a_07fd_496c_b3b7_dc1423d0ab18,6b8861a0_38cf_4b61_bd2d_27476a9cc86d,fe4de180_4453_402c_a2f9_110777b278fa,Gruenendeich Harbor to Illescas by Truck Oversized Standard Bed,2149.46
3517144c_e4ef_405b_824a_3144033dbbea,60845a2a_07fd_496c_b3b7_dc1423d0ab18,83c3543c_9497_4a40_87a5_50ea5926ee10,c0b0e492_d453_4421_8b88_a157bdee5b02,Gruenendeich Harbor to Izmir Harbor by Truck General Cargo,2730.7
2156a1f4_2443_4721_b7e8_2b42ec5cac41,60845a2a_07fd_496c_b3b7_dc1423d0ab18,83c3543c_9497_4a40_87a5_50ea5926ee10,4c64b530_fed0_495d_ac8a_05ea7588071c,Gruenendeich Harbor to Izmir Harbor by Truck Long Distance,2730.7
6e73b8b2_2986_4c42_be4d_84c9ce7adee9,60845a2a_07fd_496c_b3b7_dc1423d0ab18,83c3543c_9497_4a40_87a5_50ea5926ee10,45918dea_722e_4bd0_9662_fdf0d6343191,Gruenendeich Harbor to Izmir Harbor by Truck Oversized Low Bed,2730.7
3bdbcdd4_4c90_4b5a_a111_88366131128c,60845a2a_07fd_496c_b3b7_dc1423d0ab18,83c3543c_9497_4a40_87a5_50ea5926ee10,fe4de180_4453_402c_a2f9_110777b278fa,Gruenendeich Harbor to Izmir Harbor by Truck Oversized Standard Bed,2730.7
0b839d9b_426a_46ad_b633_649cad5d7a59,60845a2a_07fd_496c_b3b7_dc1423d0ab18,dbd7d3ce_be13_4d7f_8e45_fee916ef0260,c0b0e492_d453_4421_8b88_a157bdee5b02,Gruenendeich Harbor to Izmit Harbor by Truck General Cargo,2523.46
8aabfe12_2f4b_406f_b05c_1aa39b82ed06,60845a2a_07fd_496c_b3b7_dc1423d0ab18,dbd7d3ce_be13_4d7f_8e45_fee916ef0260,4c64b530_fed0_495d_ac8a_05ea7588071c,Gruenendeich Harbor to Izmit Harbor by Truck Long Distance,2523.46
a9c4311c_d3d8_4503_9c9c_0f690acc43b5,60845a2a_07fd_496c_b3b7_dc1423d0ab18,dbd7d3ce_be13_4d7f_8e45_fee916ef0260,45918dea_722e_4bd0_9662_fdf0d6343191,Gruenendeich Harbor to Izmit Harbor by Truck Oversized Low Bed,2523.46
ef62812b_0874_4a96_8462_1d58d6d55eb0,60845a2a_07fd_496c_b3b7_dc1423d0ab18,dbd7d3ce_be13_4d7f_8e45_fee916ef0260,fe4de180_4453_402c_a2f9_110777b278fa,Gruenendeich Harbor to Izmit Harbor by Truck Oversized Standard Bed,2523.46
2f4f3454_90f2_4360_b641_ba0fa144fde5,60845a2a_07fd_496c_b3b7_dc1423d0ab18,aa531e3d_e640_4222_9d58_1f151f8764d3,c0b0e492_d453_4421_8b88_a157bdee5b02,Gruenendeich Harbor to Kahramankazan by Truck General Cargo,2845.04
a62c4760_419b_4b62_98b0_5da88f8759cb,60845a2a_07fd_496c_b3b7_dc1423d0ab18,aa531e3d_e640_4222_9d58_1f151f8764d3,4c64b530_fed0_495d_ac8a_05ea7588071c,Gruenendeich Harbor to Kahramankazan by Truck Long Distance,2845.04
8da31560_3426_42ce_9c47_f5251259e9d3,60845a2a_07fd_496c_b3b7_dc1423d0ab18,aa531e3d_e640_4222_9d58_1f151f8764d3,45918dea_722e_4bd0_9662_fdf0d6343191,Gruenendeich Harbor to Kahramankazan by Truck Oversized Low Bed,2845.04
68d6700c_9fc6_4b66_aa46_27a2c19703f3,60845a2a_07fd_496c_b3b7_dc1423d0ab18,aa531e3d_e640_4222_9d58_1f151f8764d3,fe4de180_4453_402c_a2f9_110777b278fa,Gruenendeich Harbor to Kahramankazan by Truck Oversized Standard Bed,2845.04
8f086a8e_81ff_4697_9b69_43ef922a9e15,60845a2a_07fd_496c_b3b7_dc1423d0ab18,0b2fe165_e926_44dd_8bd2_f4aca2b0c488,c0b0e492_d453_4421_8b88_a157bdee5b02,Gruenendeich Harbor to Marseille Harbor by Truck General Cargo,1403.17
a147da84_f2c4_45b4_a476_4c56b134e9c8,60845a2a_07fd_496c_b3b7_dc1423d0ab18,0b2fe165_e926_44dd_8bd2_f4aca2b0c488,4c64b530_fed0_495d_ac8a_05ea7588071c,Gruenendeich Harbor to Marseille Harbor by Truck Long Distance,1403.17
06a50a04_4cd7_415e_ae91_53cb54edd196,60845a2a_07fd_496c_b3b7_dc1423d0ab18,0b2fe165_e926_44dd_8bd2_f4aca2b0c488,45918dea_722e_4bd0_9662_fdf0d6343191,Gruenendeich Harbor to Marseille Harbor by Truck Oversized Low Bed,1403.17
5fec4b12_3015_45d5_9002_d2c86ef74fcb,60845a2a_07fd_496c_b3b7_dc1423d0ab18,0b2fe165_e926_44dd_8bd2_f4aca2b0c488,fe4de180_4453_402c_a2f9_110777b278fa,Gruenendeich Harbor to Marseille Harbor by Truck Oversized Standard Bed,1403.17
0b39b0a3_d261_49d4_a658_e3b10e9bf5b9,60845a2a_07fd_496c_b3b7_dc1423d0ab18,28cb8038_0016_4512_81e7_ec56570d2fa7,c0b0e492_d453_4421_8b88_a157bdee5b02,Gruenendeich Harbor to Meaulte by Truck General Cargo,740.82
015e0a02_0dc5_4ea5_9cf8_e43aa4a12012,60845a2a_07fd_496c_b3b7_dc1423d0ab18,28cb8038_0016_4512_81e7_ec56570d2fa7,4c64b530_fed0_495d_ac8a_05ea7588071c,Gruenendeich Harbor to Meaulte by Truck Long Distance,740.82
095f93f8_f2a4_42bc_93f8_6716bc8d12cc,60845a2a_07fd_496c_b3b7_dc1423d0ab18,28cb8038_0016_4512_81e7_ec56570d2fa7,45918dea_722e_4bd0_9662_fdf0d6343191,Gruenendeich Harbor to Meaulte by Truck Oversized Low Bed,740.82
1097ce0d_f927_42e9_8049_ae71f877f563,60845a2a_07fd_496c_b3b7_dc1423d0ab18,28cb8038_0016_4512_81e7_ec56570d2fa7,fe4de180_4453_402c_a2f9_110777b278fa,Gruenendeich Harbor to Meaulte by Truck Oversized Standard Bed,740.82
db55d803_371c_4a58_be1b_400c597576fb,60845a2a_07fd_496c_b3b7_dc1423d0ab18,80861229_691d_41aa_ae4e_c372c311cd59,c0b0e492_d453_4421_8b88_a157bdee5b02,Gruenendeich Harbor to Mersin Harbor by Truck General Cargo,3365.25
b482b04b_247d_4697_8751_7d5dd0a34916,60845a2a_07fd_496c_b3b7_dc1423d0ab18,80861229_691d_41aa_ae4e_c372c311cd59,4c64b530_fed0_495d_ac8a_05ea7588071c,Gruenendeich Harbor to Mersin Harbor by Truck Long Distance,3365.25
7b710ed2_561b_471b_8633_ffbcdf62bc5f,60845a2a_07fd_496c_b3b7_dc1423d0ab18,80861229_691d_41aa_ae4e_c372c311cd59,45918dea_722e_4bd0_9662_fdf0d6343191,Gruenendeich Harbor to Mersin Harbor by Truck Oversized Low Bed,3365.25
d51b2892_b880_43e1_81eb_527a0412bbfe,60845a2a_07fd_496c_b3b7_dc1423d0ab18,80861229_691d_41aa_ae4e_c372c311cd59,fe4de180_4453_402c_a2f9_110777b278fa,Gruenendeich Harbor to Mersin Harbor by Truck Oversized Standard Bed,3365.25
d5f216cb_32da_4872_b6ab_31ddcc751a5f,60845a2a_07fd_496c_b3b7_dc1423d0ab18,9cf12b87_e683_4b0d_a870_b64cbd37a386,c0b0e492_d453_4421_8b88_a157bdee5b02,Gruenendeich Harbor to Mochau by Truck General Cargo,438.2
f33997ce_d996_4bdb_bf5f_ae087c55e664,60845a2a_07fd_496c_b3b7_dc1423d0ab18,9cf12b87_e683_4b0d_a870_b64cbd37a386,4c64b530_fed0_495d_ac8a_05ea7588071c,Gruenendeich Harbor to Mochau by Truck Long Distance,438.2
9d7db03e_f571_4a94_8fd3_c5f19e0dbf7e,60845a2a_07fd_496c_b3b7_dc1423d0ab18,9cf12b87_e683_4b0d_a870_b64cbd37a386,45918dea_722e_4bd0_9662_fdf0d6343191,Gruenendeich Harbor to Mochau by Truck Oversized Low Bed,438.2
b47f9904_dfc7_4222_a069_b87176a120f0,60845a2a_07fd_496c_b3b7_dc1423d0ab18,9cf12b87_e683_4b0d_a870_b64cbd37a386,fe4de180_4453_402c_a2f9_110777b278fa,Gruenendeich Harbor to Mochau by Truck Oversized Standard Bed,438.2
59161bde_f69f_455f_acb1_8b8a044ba3d0,60845a2a_07fd_496c_b3b7_dc1423d0ab18,0ddf14ce_c955_4918_882c_85a80bbed6e2,c0b0e492_d453_4421_8b88_a157bdee5b02,Gruenendeich Harbor to Montoir Harbor by Truck General Cargo,1299.3
b308e3ac_81d6_46ec_96fe_09330a6c3240,60845a2a_07fd_496c_b3b7_dc1423d0ab18,0ddf14ce_c955_4918_882c_85a80bbed6e2,4c64b530_fed0_495d_ac8a_05ea7588071c,Gruenendeich Harbor to Montoir Harbor by Truck Long Distance,1299.3
e84f074d_64eb_4d97_a3a0_269abfc8ea8c,60845a2a_07fd_496c_b3b7_dc1423d0ab18,0ddf14ce_c955_4918_882c_85a80bbed6e2,45918dea_722e_4bd0_9662_fdf0d6343191,Gruenendeich Harbor to Montoir Harbor by Truck Oversized Low Bed,1299.3
82334141_06dc_4447_a486_eba119c0ff2d,60845a2a_07fd_496c_b3b7_dc1423d0ab18,0ddf14ce_c955_4918_882c_85a80bbed6e2,fe4de180_4453_402c_a2f9_110777b278fa,Gruenendeich Harbor to Montoir Harbor by Truck Oversized Standard Bed,1299.3
49ee487e_9d26_4640_869b_8d4fae67bf21,60845a2a_07fd_496c_b3b7_dc1423d0ab18,a1306666_cd1d_4328_b2d6_595dbd82945a,c0b0e492_d453_4421_8b88_a157bdee5b02,Gruenendeich Harbor to Montoir de Bretagne by Truck General Cargo,1299.37
6a9326f4_912d_4c0b_9e4f_577ac2e349ef,60845a2a_07fd_496c_b3b7_dc1423d0ab18,a1306666_cd1d_4328_b2d6_595dbd82945a,4c64b530_fed0_495d_ac8a_05ea7588071c,Gruenendeich Harbor to Montoir de Bretagne by Truck Long Distance,1299.37
299d52fe_c423_491a_9b00_56f45fe7bf1a,60845a2a_07fd_496c_b3b7_dc1423d0ab18,a1306666_cd1d_4328_b2d6_595dbd82945a,45918dea_722e_4bd0_9662_fdf0d6343191,Gruenendeich Harbor to Montoir de Bretagne by Truck Oversized Low Bed,1299.37
24531c98_046d_4393_ab9e_c394f1f41b12,60845a2a_07fd_496c_b3b7_dc1423d0ab18,a1306666_cd1d_4328_b2d6_595dbd82945a,fe4de180_4453_402c_a2f9_110777b278fa,Gruenendeich Harbor to Montoir de Bretagne by Truck Oversized Standard Bed,1299.37
6ce1a996_3014_4902_8501_460fde2b57a2,60845a2a_07fd_496c_b3b7_dc1423d0ab18,d525ccbe_1708_4118_8415_723aaf7c0062,c0b0e492_d453_4421_8b88_a157bdee5b02,Gruenendeich Harbor to Nantes by Truck General Cargo,1260.42
e6f56010_3fcc_431b_9bcc_691a8643ccd3,60845a2a_07fd_496c_b3b7_dc1423d0ab18,d525ccbe_1708_4118_8415_723aaf7c0062,4c64b530_fed0_495d_ac8a_05ea7588071c,Gruenendeich Harbor to Nantes by Truck Long Distance,1260.42
6510d150_914c_438a_bcc6_38c5788e712c,60845a2a_07fd_496c_b3b7_dc1423d0ab18,d525ccbe_1708_4118_8415_723aaf7c0062,45918dea_722e_4bd0_9662_fdf0d6343191,Gruenendeich Harbor to Nantes by Truck Oversized Low Bed,1260.42
3700f7f0_a5a2_4476_8db2_4e1c79715e7d,60845a2a_07fd_496c_b3b7_dc1423d0ab18,d525ccbe_1708_4118_8415_723aaf7c0062,fe4de180_4453_402c_a2f9_110777b278fa,Gruenendeich Harbor to Nantes by Truck Oversized Standard Bed,1260.42
b3597492_27ac_44fd_a839_87ef0c32cff4,60845a2a_07fd_496c_b3b7_dc1423d0ab18,06d37e07_9949_489a_aadb_efe33049c442,c0b0e492_d453_4421_8b88_a157bdee5b02,Gruenendeich Harbor to Naples Harbor by Truck General Cargo,1858.94
45cdda0f_1363_47d5_bc31_87aa925453e4,60845a2a_07fd_496c_b3b7_dc1423d0ab18,06d37e07_9949_489a_aadb_efe33049c442,4c64b530_fed0_495d_ac8a_05ea7588071c,Gruenendeich Harbor to Naples Harbor by Truck Long Distance,1858.94
8fd5cd75_f851_4871_9677_8c86fc5c65f7,60845a2a_07fd_496c_b3b7_dc1423d0ab18,06d37e07_9949_489a_aadb_efe33049c442,45918dea_722e_4bd0_9662_fdf0d6343191,Gruenendeich Harbor to Naples Harbor by Truck Oversized Low Bed,1858.94
ae0ae456_32e1_452b_bb03_4aa367c1075c,60845a2a_07fd_496c_b3b7_dc1423d0ab18,06d37e07_9949_489a_aadb_efe33049c442,fe4de180_4453_402c_a2f9_110777b278fa,Gruenendeich Harbor to Naples Harbor by Truck Oversized Standard Bed,1858.94
fbaba3fc_1c74_405f_ad97_1994c4dbb4c2,60845a2a_07fd_496c_b3b7_dc1423d0ab18,922f9ad2_d00c_4264_9c4c_f2e25691489f,c0b0e492_d453_4421_8b88_a157bdee5b02,Gruenendeich Harbor to Nola by Truck General Cargo,1853.5
